date,open,high,low,close,volume,volume_fi,volatility_atr,trend_macd,momentum_rsi,others_dr
2014-08-06,122.3581,123.0617,121.7338,122.7187,2678975,-194701.79470000046,1.4347573973379577,-0.9010223709943119,18.798120824891193,-0.16457724880207802
2014-08-07,123.1584,123.4399,122.1999,122.3494,1892551,157919.93320000102,1.4208461546709603,-1.0392791171516507,17.203340969206653,-0.300932131777798
2014-08-08,122.4989,123.8927,122.1383,123.8619,2702551,26952.083200000172,1.4446714293373206,-1.017085880497902,40.898077931176935,1.2362136634916032
2014-08-11,123.9323,124.4335,123.5893,123.6245,1919082,33829.67809999986,1.4017806129560835,-1.0067225874528276,38.882822501007965,-0.1916650721489055
2014-08-12,123.6596,124.1785,123.4926,123.8883,2176055,-13899.494399997533,1.3506462834592206,-0.9663678572214707,42.51465906528038,0.21338812290443432
2014-08-13,124.3016,124.7237,123.9235,124.6973,3104251,1271449.3032000011,1.313842977497847,-0.8600548347831847,52.502191761644106,0.6530075882871911
2014-08-14,124.8732,125.2162,124.7413,125.1722,1586871,-756453.3376000016,1.257061336248001,-0.7295449496362068,57.50321356262414,0.38084224758676566
2014-08-15,125.5855,125.735,124.0114,124.8028,1960967,-120616.46200000728,1.2903855265160011,-0.6481090976315187,52.53838219866799,-0.2951134517089282
2014-08-18,125.5327,126.7991,125.392,126.7375,1855474,420444.27589999826,1.3408079889077147,-0.4242341330586328,68.8115185387685,1.550205604361432
2014-08-19,127.0453,127.5202,126.4649,126.8518,1593001,-753962.3339999972,1.3204145611285922,-0.23498889755447294,69.52382949677582,0.09018640891607088
2014-08-20,127.2632,128.1124,126.9447,127.9178,2298805,523263.57930000115,1.3161420924765506,0.00019919129550771686,75.5363384531672,0.8403507084645323
2014-08-21,128.077,128.2628,127.6966,127.8293,1475752,-114610.89750000073,1.2625748001567967,0.17743894753772338,74.13528635813435,-0.06918505477736536
2014-08-22,127.8293,128.1212,127.4048,127.502,1547543,312374.7396000033,1.2235623144313108,0.2883579492164614,68.6978737286179,-0.25604458445755984
2014-08-25,127.9709,128.2628,127.7585,128.0062,1013114,-81840.66220000156,1.190507863400503,0.4118895031107144,72.3080293820287,0.3954447773368397
2014-08-26,128.2716,128.6166,127.8912,127.9178,1816025,111634.81560000118,1.1572858731576103,0.49696113095126293,70.65941362068065,-0.06905915494719306
2014-08-27,127.7674,128.1478,127.0597,127.3339,1402238,-261608.06520000272,1.1523440250749226,0.5116499046983591,60.19884695522203,-0.4564650111243296
2014-08-28,126.7855,127.4932,126.5201,127.3693,1314062,275326.70550000214,1.139540880426714,0.5201286970004446,60.60680832867752,0.027800923399023958
2014-08-29,127.4401,127.732,126.6616,127.387,1537846,7200.78480000008,1.1346022461105196,0.52224304543725,60.83838875779319,0.013896598316875952
2014-09-02,126.7678,127.9266,126.7678,127.5816,1578809,56205.78809999975,1.1363306571026253,0.5333899098179415,63.556214706830154,0.1527628407922199
2014-09-03,127.8028,128.0239,126.9889,127.2278,1533616,673.4159999999935,1.1290927530238661,0.5079458737855873,55.479146349318405,-0.27731271594022555
2014-09-04,127.5728,127.962,126.8076,127.042,1549930,15583.108399999797,1.130900413522162,0.4674610685593876,51.51232472078371,-0.14603726544041296
2014-09-05,127.0685,127.6701,126.6351,127.5639,1989529,153232.35930000083,1.1240503839848655,0.4718824886192152,60.63483689573374,0.41080902378740625
2014-09-08,127.7497,128.6697,127.4843,128.1743,2446144,1014783.112199988,1.128432499414518,0.5184810728991636,68.6057538295614,0.478505282450592
2014-09-09,128.0062,128.5016,127.6037,127.7939,1745351,-56160.9399999975,1.1119658923134805,0.5188335566882216,59.88615423295404,-0.2967833645278306
2014-09-10,127.9443,128.2628,127.387,127.9532,1558786,196194.85379999355,1.0950969000053747,0.5258620817708106,62.2071221643482,0.12465383715498657
2014-09-11,127.3782,127.7232,127.0331,127.6966,1465360,27243.124299997187,1.0825971214335615,0.5049627220226824,56.16701095150833,-0.20054207319550876
2014-09-12,127.7851,127.7851,126.9447,127.3339,2135444,-357124.2993999974,1.06529732704545,0.4539762795378124,48.48841793919414,-0.2840326210721389
2014-09-15,127.5374,127.9974,127.0862,127.8116,1867980,46301.299999997944,1.0542903751136317,0.4468679703608558,57.34938677247223,0.375155398523086
2014-09-16,127.2101,128.2628,127.0243,128.1389,1945076,-153246.2400000013,1.067448205462658,0.4622539943362227,62.455198576185786,0.25608004281301167
2014-09-17,128.2009,128.9705,127.6259,128.5989,2757021,699941.9792999891,1.0872447622153243,0.5056557056656033,68.55894363217264,0.3589854447010099
2014-09-18,128.8909,130.094,128.882,129.8994,2367082,742941.5630000031,1.1163772791999445,0.6374340739042879,79.45473457323872,1.0112839223352932
2014-09-19,130.4124,130.8105,129.6163,129.7667,8106210,6246782.914199999,1.1219360449713767,0.7228439461512153,76.33999160860856,-0.10215597608612681
2014-09-22,129.9701,130.0409,128.714,128.8997,2231009,136032.17810000252,1.1365763274734209,0.7124735710243044,58.92577887876396,-0.6681220991209491
2014-09-23,128.4751,128.798,127.6966,127.7143,2052024,12425611.346399948,1.141328018368176,0.6018133332856763,43.33192520709968,-0.9196297586417934
2014-09-24,127.5374,128.3778,127.1393,128.1655,2608246,-276967.4053999951,1.1482688741990208,0.5441965703110014,49.232398433175454,0.35328855108629487
2014-09-25,127.7497,127.7939,125.6797,126.0424,2764211,-1190705.4452999956,1.2438068117562346,0.3237157979340708,31.451884131792998,-1.6565300334333455
2014-09-26,126.0777,126.4051,124.7154,125.9893,3557713,-2066230.0854000081,1.2756563252022182,0.14305680860165637,31.12746307898143,-0.04212868050751384
2014-09-29,124.68,125.9185,124.4323,125.7858,2848278,-21571.592200000498,1.2957523019734885,-0.016328558331210274,29.76960842937918,-0.1615216530292729
2014-09-30,126.0601,126.4139,124.9808,125.3347,2679206,575070.6822000018,1.3055628518325246,-0.17696219983237427,26.78147262638749,-0.3586255364277924
2014-10-01,124.8746,125.3258,122.7161,123.1231,2925861,-206580.25410000008,1.399351219558773,-0.4770463826100553,17.0820076123072,-1.7645552269243914
2014-10-02,122.5834,123.2469,122.035,122.6719,3223934,-1450501.7184000022,1.3859618467331463,-0.7426753860046631,15.740075474050643,-0.3664625078478423
2014-10-03,123.2558,124.2466,122.5834,123.9989,3514097,515177.08880000724,1.4057645719664933,-0.8365540880946156,33.47490070554011,1.0817473276276024
2014-10-06,124.335,124.9808,123.4858,124.1492,2464699,-1121617.8654999996,1.412138531111744,-0.8885900632693193,35.255813245224125,0.12121075267601533
2014-10-07,122.8046,124.0077,121.7784,121.7961,3145016,813011.6268000039,1.4806143503180473,-1.1068068716980122,23.76369046597466,-1.8953807193280325
2014-10-08,122.3004,125.1577,121.8315,125.0958,4137781,1583739.421200006,1.6149704681524732,-1.0021108438100441,50.08797951326555,2.709200048277416
2014-10-09,124.8658,125.1754,122.3711,122.6454,3769325,530225.6336999997,1.6999225775701536,-1.1040157196756013,38.65192233447088,-1.9588187613013397
2014-10-10,123.2558,123.4946,118.3814,118.3903,7370347,-21675971.313,1.9437281077437145,-1.5105157619692022,26.51985821894416,-3.4694330158326347
2014-10-13,118.7707,119.7349,115.8956,117.5676,4583764,-4135558.354199997,2.0791261000477346,-1.87737472872017,24.784372070033484,-0.6949049035267274
2014-10-14,118.2311,120.2569,117.8418,118.6999,3644279,-1153590.652800012,2.1227099500443254,-2.0531202570941645,31.86524158133206,0.9631054814421613
2014-10-15,117.2668,119.1068,115.5329,118.7353,4794670,246274.93619999924,2.226366382184017,-2.1645900419268003,32.09584435170579,0.029823108528304054
2014-10-16,118.0276,120.2834,117.4367,119.4695,3497195,-113195.84639999956,2.27067592631373,-2.168710117892246,37.18361759139231,0.6183502294599741
2014-10-17,120.0888,121.9465,120.0888,121.5484,3749126,-2941219.826400006,2.2854133601484636,-1.9814485184625283,49.536673217366605,1.7401094003071993
2014-10-20,121.3273,121.8581,120.9823,121.7254,2782534,-1612203.7498999978,2.1847266915664303,-1.7980377961877139,50.493106595617895,0.14562100364956532
2014-10-21,122.4331,124.8216,122.38,124.6712,3081162,-2085917.9791999988,2.2498319278831147,-1.3989351541181634,63.70362805853932,2.4200372313420315
2014-10-22,124.6446,124.8127,122.6985,122.9196,4294426,1805501.426400014,2.2401439330343216,-1.2099914930021782,53.84571430639596,-1.404975647944351
2014-10-23,125.547,130.8548,125.547,128.3159,7428392,15844349.181000002,2.646933652103299,-0.6178191585453305,70.22467677299315,4.390105402230393
2014-10-24,128.2716,131.6244,128.1036,131.4475,4480881,1590069.5944999978,2.709352676953064,0.10292067654981452,75.94156639331416,2.440539325212221
2014-10-27,131.0051,132.4382,130.3417,132.3056,2844113,-18289897.926299997,2.66557748574213,0.7348636956785697,77.31844506034173,0.6528081553472065
2014-10-28,132.5444,133.6944,132.3056,133.6325,2368229,-4616144.620000005,2.574379093903407,1.327424877904292,79.41991721362615,1.0029053947829825
2014-10-29,133.9244,134.2252,132.8717,133.5883,2060649,-1004949.2728000043,2.4871734443388775,1.7730278847101033,79.13809941824798,-0.03307578620469487
2014-10-30,133.1283,134.8179,132.6948,134.5525,1836508,-489183.32000000845,2.461168198314674,2.178841268177706,80.84863271672675,0.7217697957081715
2014-10-31,136.0829,136.6226,135.4283,136.0299,3016319,2333363.8719999944,2.433234755577911,2.589788575392575,83.27337144180609,1.098010070418609
2014-11-03,135.4725,136.5783,135.331,135.6141,2376427,573178.0103999992,2.3485251301794903,2.8490773986540177,79.98480259962325,-0.3056680920885735
2014-11-04,136.1626,137.3214,135.561,137.1622,3128619,127157.29000000168,2.306516192309527,3.1432305485668905,82.88792814503853,1.1415479658826166
2014-11-05,137.7195,138.2149,136.3572,137.7283,2770390,832916.5745999931,2.2744578928588464,3.3830233399131373,83.87478359154213,0.41272303885471207
2014-11-06,137.7283,138.6041,137.3037,138.0468,2067172,-938956.0161999762,2.2048823290832145,3.5577450765708534,84.45669710919798,0.23125240055965612
2014-11-07,138.1353,138.5511,137.5382,138.4891,1882753,-675314.2296000154,2.1197407341486993,3.6893690318117933,85.30634344358157,0.3203985894638661
2014-11-10,138.2237,139.5153,138.0468,139.4711,1463470,-859852.75860001,2.073223538852364,3.8287754312266884,87.11122597817929,0.7090810756947619
2014-11-11,139.7276,139.7718,138.5776,138.9845,1812026,-35038.15579999925,2.010436143220054,3.855550305887931,81.39480421198539,-0.3488894831976008
2014-11-12,138.5776,139.6568,138.4449,139.4888,1500707,659.0948999996546,1.9533978472757654,3.872814274172896,82.74855980972286,0.3628462166644475
2014-11-13,139.7718,140.7184,139.3118,140.0815,2375052,617639.5220000048,1.914340858184639,3.889481501647765,84.2979351949804,0.4249086665022661
2014-11-14,140.2407,140.5503,139.5153,140.5238,1786283,295571.15999999904,1.851530796885736,3.893494907133771,85.42505032110215,0.3157447628701737
2014-11-17,139.8515,140.798,139.8515,140.3822,1674303,-210715.22430000434,1.7868857399653273,3.8409735867160464,83.21844168998945,-0.10076584891668405
2014-11-18,140.5503,141.948,140.5238,141.6738,2312206,604811.450000003,1.7710939013963751,3.8590783613328483,86.80554714697709,0.920059665684092
2014-11-19,141.705,141.7761,140.4954,141.2603,2314662,562299.2378999931,1.73606576558235,3.796300864242653,80.45297846124673,-0.2918676565462297
2014-11-20,140.6911,141.9006,140.3798,141.7317,1748983,-32610.61169999403,1.7206896394693256,3.741455372948252,82.16942113864721,0.3337101790099384
2014-11-21,142.5766,143.0657,141.9362,142.4432,2472003,186118.66889999833,1.6930689509358028,3.7126018213023713,84.5345013441171,0.5020048443643788
2014-11-24,142.4432,142.7989,141.7761,142.1941,2358208,281705.64000000147,1.6451925972975303,3.627816385822541,80.23525436907286,-0.1748767227919612
2014-11-25,141.4115,142.0163,140.5755,140.5755,3646343,-2193314.8179999823,1.6432931260619914,3.3909333557617742,58.0865732324142,-1.1383032066731191
2014-11-26,140.4954,140.9223,140.0774,140.7978,1823224,746998.1591999981,1.5862650456289917,3.184430477194354,59.84323903134461,0.15813566375364463
2014-11-28,141.9273,143.0302,141.2336,142.3809,1565487,-3756777.422399983,1.632417542369779,3.112632388615907,70.13016462432614,1.124378363866474
2014-12-01,140.8334,141.8606,140.3976,140.6644,2502120,-90564.72639999636,1.657480575057651,2.8839850784445673,53.10932230815257,-1.205569005393281
2014-12-02,141.2158,142.9946,141.0024,142.8345,2504391,425886.8543999948,1.7055319625535323,2.845086576630308,65.36995937720165,1.5427499779617326
2014-12-03,143.2792,144.4709,142.4521,144.3109,3040255,1962309.2775000017,1.7279082509425656,2.8999593170615583,71.26751349931274,1.0336438325474706
2014-12-04,144.0796,144.8978,143.1013,144.3109,2165107,-500918.8976000042,1.7328076615895238,2.9099026275076483,71.26751349931276,0.0
2014-12-05,144.4354,144.8801,143.9729,144.3197,1722974,-11592.072800010423,1.6738356857617,2.885233503942999,71.30629102305714,0.006097945477434585
2014-12-08,144.1686,144.7911,142.3898,143.128,1905159,307492.4892000046,1.7257974224930066,2.7379636797274998,58.887905389984056,-0.8257361954050801
2014-12-09,142.203,143.2792,141.5093,143.039,2051810,-421140.265200008,1.7289476066006493,2.5842798445251276,58.017212244170395,-0.062182102733221445
2014-12-10,142.9323,143.0213,140.2553,140.7355,3251563,-3221271.5699999784,1.80428706327203,2.2506709044839965,40.24626101947151,-1.6103999608498287
2014-12-11,141.5716,142.4965,140.8956,141.5449,2437334,-576011.4083999902,1.8011951301811704,2.0282138577114495,46.84716129769684,0.5751214157053486
2014-12-12,141.0202,141.4026,139.7394,139.7394,2823193,426699.35700000543,1.801502620882517,1.6867848800079344,36.47599806739589,-1.275566975567488
2014-12-15,140.6288,140.9133,138.3787,139.4993,2610662,-354559.7568000013,1.8538667193909073,1.380907999124105,35.27764084375284,-0.1718198303413243
2014-12-16,139.864,143.5816,139.7039,141.4559,3383374,961550.6865000139,2.0130405251487,1.2816034873864623,50.552608415218124,1.4025876832356898
2014-12-17,141.6694,143.0924,140.3264,142.8345,3948875,4463207.997599982,2.0668233447809348,1.2991677110605053,58.512810674246424,0.9745793565344218
2014-12-18,144.4354,147.0146,144.0796,147.0146,3359781,-131146.4090999997,2.217771677296583,1.6315739960176643,73.46040518422448,2.9265338556161202
2014-12-19,146.5521,147.7172,146.1786,147.1747,4891344,4090503.9538000096,2.1692594146325415,1.886184090758519,73.87635754459565,0.10890074863312282
2014-12-22,147.8328,148.7978,147.7617,148.7667,2090886,-2223230.92949998,2.1302480278730735,2.191165479986239,77.8580274390427,1.08170765763409
2014-12-23,149.4337,149.5582,148.4109,148.4109,2190217,-3339133.197399991,2.0600374544535685,2.376757800386514,74.91358617743062,-0.23916642635750662
2014-12-24,147.7883,149.069,147.7883,148.4909,981961,305841.5149999727,2.0043704934211704,2.5014609631483324,75.15732783307793,0.053904396509962815
2014-12-26,148.8289,149.2469,147.7705,147.8684,1607376,316191.24249999406,1.966658315319659,2.5209984991125793,69.12706082797413,-0.41921760862113633
2014-12-29,147.904,148.6332,147.4682,148.2686,1218833,-52656.645600004354,1.90939700708254,2.5395008128168115,70.86134533017622,0.2706460609569028
2014-12-30,148.1263,148.2953,146.9968,147.4948,1180680,159413.62560000442,1.8657615065766433,2.463329585520114,62.96960344922418,-0.5218906767852305
2014-12-31,147.6371,148.6777,146.0363,146.143,1631764,-877726.1335999965,1.9211642561068814,2.267744046846701,51.42520877506742,-0.9165068870224613
2015-01-02,146.4898,146.8189,144.7289,145.9117,2117562,-1483177.8942000016,1.9332239520992471,2.0702131106481545,49.628880190061786,-0.15826964001013355
2015-01-05,144.969,145.5382,142.372,142.621,3692901,-7259324.513999982,2.047972241235014,1.629355975042671,31.542109893304847,-2.2552680833682226
2015-01-06,143.0302,143.5192,140.2944,141.1002,3537144,-6830318.792999993,2.1320313668610855,1.144070299319253,26.409696033632844,-1.0663226313095575
2015-01-07,142.2119,142.5499,141.3581,142.123,3081291,304581.78000001155,2.083293412085294,0.8324133226610684,34.66011185403898,0.7248749470234461
2015-01-08,142.879,145.5827,142.7633,145.5293,3149592,-1716506.563200002,2.181608168364916,0.8504776539281522,54.33393975166174,2.396726778916869
2015-01-09,145.725,145.8584,143.4304,143.7417,2378568,-1137497.7201000128,2.199207584910279,0.712338682002553,45.955170647840184,-1.228343708105517
2015-01-12,144.4265,144.4265,142.3186,142.959,2149230,2571230.448600003,2.1926856145595446,0.5335549976822733,42.63366788467476,-0.544518396540461
2015-01-13,144.2842,146.1999,141.8117,142.8523,2706698,-291838.8219999983,2.3495080706624347,0.37889026975940965,42.1544198462727,-0.07463678397301443
2015-01-14,141.4471,142.7722,140.9668,142.1586,1983535,132622.27799999938,2.31636463704369,0.1980586882948785,38.87614040619194,-0.4856064620590739
2015-01-15,143.0924,143.5816,141.7383,141.9985,1881406,704634.3096000056,2.2825743058262833,0.04135298522675157,38.087368622003765,-0.11262069266297914
2015-01-16,142.1763,144.2397,141.4915,144.0796,2349676,703356.8609999971,2.315833283981548,0.08411973350996504,52.53231159455865,1.46557886174854
2015-01-20,144.72,145.3247,142.3542,144.0263,2096201,435561.3009999968,2.3625951922685817,0.11241597504445622,52.17259442346906,-0.036993439737487144
2015-01-21,143.7772,145.2981,143.208,144.5599,1597680,-361183.6787999998,2.343131249963683,0.1758705608992841,55.67839086458802,0.3704878900589792
2015-01-22,145.2002,147.6282,144.1952,147.5393,2225819,455348.0340000007,2.4209790178234196,0.4612537768760774,69.89529751247517,2.0610141539942894
2015-01-23,147.4148,147.6193,145.7783,145.8762,2249181,857570.7663000082,2.3795519451217473,0.5469195299715466,57.92755475642528,-1.127225085112904
2015-01-26,145.5204,146.1074,143.9018,146.0718,3556293,-1952470.5950000016,2.36712680618448,0.6234072511973352,58.88295334228405,0.13408630057540893
2015-01-27,144.3553,146.8723,143.1369,145.5293,4190749,-673529.9392000099,2.4648606057427314,0.6329529053002148,54.89372974863745,-0.37139269865914537
2015-01-28,146.4009,148.1441,145.6449,145.805,3574594,-4882.7067999998035,2.4755705624753936,0.6552116730703688,56.617190504020456,0.18944638639779576
2015-01-29,145.9206,147.7794,144.8623,147.7528,2674618,-3371117.278500002,2.5071083794414375,0.8205638554806001,66.92053932864239,1.3358938308014157
2015-01-30,146.5254,146.9434,144.3464,144.3464,3561892,18527.137200000234,2.5713434951956216,0.6690269630967407,45.23958038856936,-2.305472383602891
2015-02-02,144.1863,146.4098,143.0924,146.2319,2379692,448552.95340000343,2.624633245538791,0.6930872650339381,54.62787973299095,1.3062327844684862
2015-02-03,146.899,147.8061,146.4898,147.5838,2604773,-3098577.0506000076,2.5496022994288765,0.8118832179750939,60.26388628264173,0.9244904839504908
2015-02-04,147.4415,147.4859,146.0718,146.5788,2363803,-5511.894100000081,2.4754878494696713,0.8155339014855372,54.46108009821002,-0.6809690494485099
2015-02-05,147.0235,148.1619,146.5254,148.1263,2050539,-300671.9449999943,2.4155601459361242,0.9325474313155553,61.11366526702546,1.0557461242689747
2015-02-06,147.8417,149.1313,147.2458,147.6994,1826929,-601621.0043999979,2.3776987069406874,0.9795427113365349,58.39816217769506,-0.2882000022953357
2015-02-09,146.1963,147.228,145.7161,146.6055,2072981,-34129.79359999955,2.349527370730637,0.9179369058429927,51.61700037427891,-0.740625892860769
2015-02-10,147.1035,147.7617,146.392,147.4771,1885097,-12930.746399999416,2.279539701392734,0.9287387062040295,56.28395227235065,0.5945206694155436
2015-02-11,147.2309,147.6336,146.2912,147.1951,1695064,-222819.86319999627,2.212601151293253,0.9041220303073487,54.32762700637675,-0.19121612779204877
2015-02-12,147.5978,148.5106,147.5262,148.4748,1615661,-268816.29719999473,2.14852249762945,0.9766163206705585,61.35998173144737,0.8693903533473435
2015-02-13,148.4659,149.1102,147.9558,148.5017,1792069,126746.7330000003,2.0775137477987733,1.0244301762309362,61.50374821670612,0.018117552608254428
2015-02-17,148.5017,149.3787,147.741,149.3787,2100869,438579.5112000104,2.0460984800988604,1.1201768188029178,66.23028410095401,0.5905656298884177
2015-02-18,148.8596,149.9067,148.5643,149.8082,1552002,-313647.53549999994,1.9958343029489416,1.216688530539983,68.42122788323529,0.287524258813332
2015-02-19,149.8082,149.9425,149.0744,149.5308,1648814,-68757.56549999554,1.9152818527383029,1.2563089597130386,65.26564454858705,-0.18517010417320456
2015-02-20,149.2176,150.5868,147.7768,150.4526,2416631,557166.9275999917,1.979190291828424,1.3465675554227516,70.48492705499153,0.6164616252972488
2015-02-23,150.4705,151.1209,150.0807,151.0701,1835977,288100.00589999947,1.9121195566978224,1.4511967119689757,73.55623278971728,0.41042826777337726
